global_id,chapter,section,section_name,source_question_no,pdf_page_start,pdf_page_end,answer,question
q700,7,mc,單選題,26,149,149,B,根據上表，如果價格為 $125，則此時他們四個人合起來的生產者剩餘為
q701,7,mc,單選題,27,150,150,C,根據上表，如果價格由 $125 漲至 $160，則誰的生產者剩餘增加最多？
q702,7,mc,單選題,28,150,150,D,如果他們四個人合起來的生產者剩餘為 $240，則此時的價格為
q703,7,mc,單選題,29,150,150,A,根據上表，如果只有 1 單位的銷售量且歸於出價最低者，則此時他們四個人 合起來的生產者剩餘接近
q704,7,mc,單選題,30,150,150,C,如果只有 2 單位的銷售量且歸於出價最低者，則此時他們四個人合起來的生 產者剩餘接近
q705,7,mc,單選題,31,150,150,B,根據上圖，如果價格由 p1 漲至 p 2 ，則生產者剩餘增加
q706,7,mc,單選題,32,151,151,A,根據上圖，如果價格由 p 2 跌至 p1 ，則下列何者為留在市場之賣者其生產者 剩餘減少的部分？
q707,7,mc,單選題,33,151,151,D,下列敘述何者正確？
q708,7,mc,單選題,34,151,151,A,下列何者會使某商品的生產者剩餘增加？
q709,7,mc,單選題,35,151,151,C,下列敘述何者正確？
q710,7,mc,單選題,36,151,151,B,如果沒有市場失靈，則總剩餘為
q711,7,mc,單選題,37,152,152,B,下列敘述何者正確？
q712,7,mc,單選題,38,152,152,A,下列何者正確？
q713,7,mc,單選題,39,152,152,B,下列敘述何者正確？
q714,7,mc,單選題,40,152,153,D,下列何者是市場失靈的成因？
q715,7,mc,單選題,41,153,153,D,根據上圖，在均衡時，消費者剩餘為
q716,7,mc,單選題,42,153,153,B,根據上圖，在均衡時，生產者剩餘為
q717,7,mc,單選題,43,153,153,C,根據上圖，在均衡時，總剩餘為
q718,7,mc,單選題,44,153,153,D,當政府設下 $120 的價格下限時，總剩餘為
q719,7,mc,單選題,45,153,153,B,當政府設下 $120 的價格下限時，生產者剩餘比均衡時
q720,7,mc,單選題,46,154,154,B,當政府設下 $70 的價格上限時，總剩餘會比均衡時減少
q721,7,mc,單選題,47,154,154,A,當政府設下 $70 的價格上限時，消費者剩餘比均衡時
q722,7,mc,單選題,48,154,154,C,根據上圖，在均衡時，消費者剩餘與生產者剩餘分別為
q723,7,mc,單選題,49,154,154,C,根據上圖，在均衡時，總剩餘為
q724,7,mc,單選題,50,154,154,B,根據上圖，如果產量為 10 單位，則總剩餘為
q725,7,instant,即席測驗,1,155,155,B,阿妹、阿珠與阿花每個都想買一筒冰淇淋。阿妹願意付美元 12 美元、阿珠 願意付 8 美元，阿花願意付 4 美元。市場價格為 6 美元。三人合起來的消費 者剩餘為
q726,7,instant,即席測驗,2,155,155,B,如果市場價格降為 3 美元，則三人合起來的消費者剩餘增加
q727,7,instant,即席測驗,3,155,155,D,餅乾的需求曲線是負斜率的。當餅乾的價格為 3 美元時，需求量為 100。當 餅乾的價格降為 2 美元時，消費者剩餘如何變動？
q728,7,instant,即席測驗,4,155,155,C,阿妹、阿珠與阿花每個都想當家教。阿妹當家教的每個月的機會成本為 100 美元、阿珠$200 美元，阿花為 400 美元。市場行情為 300 美元。三人合 起來的生產者剩餘為
q729,7,instant,即席測驗,5,155,155,B,阿寬當花匠，每禮拜賺 300 美元。當花匠的酬勞上升為每禮拜 400 美元時， 文青也開始當起花匠。在此情況下，生產者剩餘的增加金額
q730,7,instant,即席測驗,6,155,156,C,假設某商品的供給曲線為 Q S = 2 P 。當市場價格為 10 美元時，生產者剩餘為
q731,7,instant,即席測驗,7,156,156,A,又青自己認定的時間價值為每小時 60 美元，她跟大仁談妥以 2 小時 200 美 元的價格幫他按摩；大仁對此按摩的支付意願為 300 美元。就此交易而言，
q732,7,instant,即席測驗,8,156,156,C,有效率的資源配置極大化下列何者？
q733,7,instant,即席測驗,9,156,156,B,當市場達成均衡時，買者為支付意願 _____ 的那一群，而賣者為成本_____ 的那一群。
q734,7,instant,即席測驗,10,156,156,C,產量大於均衡數量是無效率的，因為此時邊際買者的支付意願為
q735,7,draw_tf,繪圖是非題,1,157,157,O,消費者剩餘等於買者對一商品所願意付的金額減去他實際支付的金額。
q736,7,draw_tf,繪圖是非題,2,157,157,O,生產者剩餘等於賣者收到的金額減去其生產成本；生產者剩餘衡量生產者參 與市場的利益。
q737,7,draw_tf,繪圖是非題,3,157,157,O,當價格下降時，消費者剩餘增加。
q738,7,draw_tf,繪圖是非題,4,158,158,O,當價格上升時，生產者剩餘增加。
q739,7,draw_tf,繪圖是非題,5,158,158,X,當某商品發生技術進步時，均衡價格會下降，從而生產者剩餘與總剩餘會減 少。
q740,7,draw_tf,繪圖是非題,6,159,159,X,當某商品的生產成本上升時，均衡價格也會上升，從而生產者剩餘與總剩餘 會增加。
q741,7,draw_tf,繪圖是非題,7,159,159,O,當政府在競爭市場設下具約束力的價格上限時，總剩餘會減少。
q742,7,draw_tf,繪圖是非題,8,160,160,O,當政府在競爭市場設下具約束力的價格下限時，總剩餘會減少。
q743,7,draw_tf,繪圖是非題,9,160,161,X,當政府在競爭市場設下具約束力的價格上限時，消費者剩餘、生產者剩餘與 總剩餘都會減少。
q744,7,draw_tf,繪圖是非題,10,161,162,X,當政府在競爭市場設下具約束力的價格下限時，消費者剩餘、生產者剩餘與 總剩餘都會減少。
q745,8,tf,是非題,1,163,163,O,課稅會使買者所支付的價格上升，且賣者所收到的價格下降，因此對買賣雙 方都不利，此為課稅的成本。
q746,8,tf,是非題,2,163,163,O,如果我們以 T 代表單位稅額， Q 代表銷售量，那麼政府的稅收金額就等於 T ×Q 。
q747,8,tf,是非題,3,163,163,X,在政府課稅的情況下，總剩餘等於消費者剩餘加生產者剩餘，減去稅收金額。
q748,8,tf,是非題,4,163,163,O,政府課稅使買者與賣者都變差，政府收入則增加。
q749,8,tf,是非題,5,163,163,O,因政府課稅扭曲市場結果所造成的總剩餘減少稱為課稅所造成的無謂損失。
q750,8,tf,是非題,6,163,163,O,一般而言，政府課稅會造成市場的成交量小於均衡下的水準。
q751,8,tf,是非題,7,163,163,O,由於課稅扭曲誘因，所以使市場無法有效率地分配資源。
q752,8,tf,是非題,8,163,163,X,無謂損失就是買賣雙方的損失無法由政府稅收減少所抵銷的部分。
q753,8,tf,是非題,9,163,163,X,課稅之所以會造成無謂損失是因為課稅造成交易量減少，而使政府稅收減少。
q754,8,tf,是非題,10,163,163,X,就課稅所造成的成交量減少部分，賣者的成本都高於買者的支付意願。
q755,8,tf,是非題,11,164,164,O,課稅所造成的無謂損失為，課稅所造成的成交量減少部分所對應之供需曲線 所圍成的面積。
q756,8,tf,是非題,12,164,164,X,課稅所造成的無謂損失的大小主要決定於供給的價格彈性。
q757,8,tf,是非題,13,164,164,X,如果課稅會造成很大的無謂損失，那麼政府的規模就應該比較大，以解決無 謂損失問題。
q758,8,tf,是非題,14,164,164,X,供給與需求的彈性愈小，課稅所造成的無謂損失就愈大。
q759,8,tf,是非題,15,164,164,X,當供給的彈性愈大且需求的彈性愈小時，課稅所造成的無謂損失就愈大。
q760,8,tf,是非題,16,164,164,X,當勞動供給曲線幾乎是垂直的，薪資稅所造成的無謂損失很大。
q761,8,tf,是非題,17,164,164,O,如果勞動供給的價格彈性很大，則薪資稅是具高度扭曲作用的稅。
q762,8,tf,是非題,18,164,164,X,主張調高薪資稅的經濟學家認為，勞動供給的價格彈性很大。
q763,8,tf,是非題,19,164,164,X,當單位稅額不斷提高時，無謂損失也跟著不斷擴大，但其增加的速度要比稅 額提高的速度來得慢。
q764,8,tf,是非題,20,164,164,X,當單位稅額倍增時，無謂損失也會倍增。
q765,8,tf,是非題,21,164,164,X,當單位稅額不斷提高時，稅收金額也會不斷擴大。
q766,8,tf,是非題,22,164,164,O,當單位稅額非常高時，稅收金額會很小。
q767,8,tf,是非題,23,165,165,X,當稅額不斷提高時，稅收金額呈現先減後增的結果。
q768,8,tf,是非題,24,165,165,X,當稅額不斷提高時，稅收金額與無謂損失呈同向變動。
q769,8,tf,是非題,25,165,165,X,拉弗曲線為正斜率的曲線。
q770,8,tf,是非題,26,165,165,O,美國雷根總統主張，稅率降低不單可以提升人們的工作意願，且有可能使政 府稅收增加。
q771,8,tf,是非題,27,165,165,X,由於減稅的目的是要鼓勵人們多工作，因此，拉弗和雷根的觀點被稱為就業 面經濟學。
q772,8,tf,是非題,28,165,165,X,單看稅率的變動，就可以計算出政府的稅收會增加還是減少。
q773,8,tf,是非題,29,165,165,O,在任何市場，供需愈有彈性，則課稅所造成的扭曲程度愈大，從而政府減稅 就愈有可能降低扭曲程度，進而可能使政府稅收增加。
q774,8,tf,是非題,30,165,165,X,拉弗主張，美國在 1974 年處在拉弗曲線的正斜率部分，因此降低稅率不但 不會使稅收減少，反而有可能使稅收增加。
q775,8,mc,單選題,1,165,165,B,當政府課稅時，一般而言，
q776,8,mc,單選題,2,166,166,D,當政府課稅時，一般而言，
q777,8,mc,單選題,3,166,166,C,當政府課稅時，一般而言，
q778,8,mc,單選題,4,166,166,D,當政府課稅時，一般而言，
q779,8,mc,單選題,5,166,166,D,當政府課稅時，一般而言，
q780,8,mc,單選題,6,166,166,B,如果政府課稅造成供給曲線往上移，則該稅是
q781,8,mc,單選題,7,167,167,A,當政府課稅時，總剩餘等於
q782,8,mc,單選題,8,167,167,D,因政府課稅扭曲市場結果所造成的總剩餘減少稱為課稅所造成的
q783,8,mc,單選題,9,167,167,A,就課稅所造成的成交量減少部分，
q784,8,mc,單選題,10,167,167,D,當政府課稅時，一般而言，
q785,8,mc,單選題,11,167,167,D,課稅所造成的無謂損失的大小決定於
q786,8,mc,單選題,12,168,168,C,如果以 T 代表單位稅額， Q 代表銷售量，則政府的稅收金額等於
q787,8,mc,單選題,13,168,168,C,當政府對汽油課稅時，
q788,8,mc,單選題,14,168,168,A,下列何者會使課稅所造成的無謂損失愈大？
q789,8,mc,單選題,15,168,168,D,當供給完全無彈性時，
q790,8,mc,單選題,16,168,168,B,當需求完全有彈性時，
q791,8,mc,單選題,17,169,169,A,當需求完全無彈性時，
q792,8,mc,單選題,18,169,169,A,當供給完全有彈性時，
q793,8,mc,單選題,19,169,169,D,當勞動供給曲線幾乎是垂直的，薪資稅
q794,8,mc,單選題,20,169,169,A,當勞動供給曲線幾乎是水平的，薪資稅
q795,8,mc,單選題,21,169,169,D,當勞動需求曲線幾乎是垂直的，薪資稅
q796,8,mc,單選題,22,170,170,B,當勞動需求曲線幾乎是水平的，薪資稅
q797,8,mc,單選題,23,170,170,A,政府課稅之所以會造成無謂損失是因為課稅造成
q798,8,mc,單選題,24,170,170,D,當單位稅額倍增時，一般而言，
q799,8,mc,單選題,25,170,170,A,假設供給完全無彈性。當單位稅額倍增時，
q800,8,mc,單選題,26,170,170,C,下列敘述何者正確？
q801,8,mc,單選題,27,171,171,A,下列敘述何者正確？
q802,8,mc,單選題,28,171,171,C,下列何者描述拉弗曲線？
q803,8,mc,單選題,29,171,171,B,假設一國處在拉弗曲線的負斜率部分。如果該國要使稅收金額增加，則該國 應
q804,8,mc,單選題,30,171,171,D,美國雷根總統
q805,8,mc,單選題,31,171,172,A,下列何者與拉弗曲線不一致？
q806,8,mc,單選題,32,172,172,C,根據上圖，如果政府課徵每單位 $14 的稅，則這$14 的稅有多少是由消費者 負擔？
q807,8,mc,單選題,33,172,172,B,根據上圖，如果政府課徵每單位 $14 的稅，則這$14 的稅有多少是由生產者 負擔？
q808,8,mc,單選題,34,172,172,C,根據上圖，如果政府課徵每單位 $14 的稅，則政府稅收金額為
q809,8,mc,單選題,35,172,172,D,根據上圖，如果政府課徵每單位 $14 的稅，則消費者剩餘減少
q810,8,mc,單選題,36,172,172,C,根據上圖，如果政府課徵每單位 $14 的稅，則生產者剩餘減少
q811,8,mc,單選題,37,173,173,B,根據上圖，如果政府課徵每單位 $14 的稅，則無謂損失為
q812,8,mc,單選題,38,173,173,B,根據上圖，如果政府沒有課稅，則均衡價格與數量為
q813,8,mc,單選題,39,173,173,C,根據上圖，如果政府沒有課稅，則總剩餘為
q814,8,mc,單選題,40,173,173,C,根據上圖，如果政府課徵每單位 $10 的稅，則這$10 的稅有多少是由消費者 負擔？
q815,8,mc,單選題,41,174,174,B,根據上圖，如果政府課徵每單位 $10 的稅，則這$10 的稅有多少是由生產者 負擔？
q816,8,mc,單選題,42,174,174,C,根據上圖，如果政府課徵每單位 $10 的稅，則政府稅收金額為
q817,8,mc,單選題,43,174,174,A,根據上圖，如果政府課徵每單位 $10 的稅，則消費者剩餘減少
q818,8,mc,單選題,44,174,174,D,根據上圖，如果政府課徵每單位 $10 的稅，則生產者剩餘減少
q819,8,mc,單選題,45,174,174,C,根據上圖，如果政府課徵每單位 $10 的稅，則無謂損失為
q820,8,mc,單選題,46,174,175,B,根據上圖，如果政府課徵每單位 $10 的稅，則消費者剩餘減少
q821,8,mc,單選題,47,175,175,A,根據上圖，如果政府課徵每單位 $10 的稅，則生產者剩餘減少
q822,8,mc,單選題,48,175,175,B,根據上圖，如果政府課徵每單位 $10 的稅，則政府稅收金額為
q823,8,mc,單選題,49,175,175,C,根據上圖，如果政府課徵每單位 $10 的稅，則無謂損失為
q824,8,mc,單選題,50,175,175,B,根據上圖，如果政府課徵每單位 $10 的稅，則
q825,8,instant,即席測驗,1,175,175,A,課稅會造成無謂損失如果
q826,8,instant,即席測驗,2,176,176,A,春嬌經營一家民宿，每個房間每晚收費 300 美元，剛好等於她的成本。志明、 阿呆與阿瓜是三個可能的顧客，分別願意付就 500 美元、325 美元與 250 美 元。當政府對民宿課每個房間每晚 50 美元的稅時，春嬌將價格提高到 350 美元。此稅所造成的無謂損失為
q827,8,instant,即席測驗,3,176,176,B,春嬌原本每週付 50 美元請志明幫她割草。後來政府對志明課 10 美元的割草 稅，志明就把價格提高為 60 美元。在此情況下，生產者剩餘、消費者剩餘 與無謂損失的變動各為何？
q828,8,instant,即席測驗,4,176,176,A,如果政府想要透過課稅來增加收入，但又希望無謂損失盡量小，則課稅的標 的物其需求彈性 _____，且供給彈性 _____。
q829,8,instant,即席測驗,5,176,176,D,佃農向地主承租土地耕種。如果土地的供給是完全無彈性的，則對土地課稅 ______造成無謂損失，且______負擔所有的稅。
q830,8,instant,即席測驗,6,176,176,B,假設某物的需求是完全有彈性的，且供給具單位彈性的。對該物課稅 ______造成無謂損失，且______負擔所有的稅。
q831,8,instant,即席測驗,7,177,177,D,根據拉弗曲線，當政府對某物減稅時，可以同時讓
q832,8,instant,即席測驗,8,177,177,C,假設蛋市場的供給曲線為一正斜率的直線，且需求曲線為一負斜率的直線。 當每顆蛋的稅額由 2 美分提高為 3 美分時，無謂損失
q833,8,instant,即席測驗,9,177,177,A,假設皮蛋市場的供給曲線為一正斜率的直線，且需求曲線為一負斜率的直 線。當每顆皮蛋的稅額由 10 美分提高為 15 美分時，政府稅收
q834,8,draw_tf,繪圖是非題,1,178,178,X,在政府課稅的情況下，總剩餘等於消費者剩餘加生產者剩餘，減去稅收金額。
q835,8,draw_tf,繪圖是非題,2,179,179,O,政府課稅使買者與賣者都變差，政府收入則增加。
q836,8,draw_tf,繪圖是非題,3,180,180,X,課稅之所以會造成無謂損失是因為課稅造成交易量減少，而使政府稅收減少。
q837,8,draw_tf,繪圖是非題,4,181,181,X,就課稅所造成的成交量減少部分，賣者的成本都高於買者的支付意願。
q838,8,draw_tf,繪圖是非題,5,181,181,O,給定需求曲線，當供給的彈性愈大時，課稅所造成的無謂損失就愈大。
q839,8,draw_tf,繪圖是非題,6,182,182,O,給定供給曲線，當需求的彈性愈大時，課稅所造成的無謂損失就愈大。
q840,8,draw_tf,繪圖是非題,7,182,182,O,如果供給是完全無彈性的，而需求不是，則政府課稅並不會造成無謂損失。
q841,8,draw_tf,繪圖是非題,8,183,183,O,如果需求是完全無彈性的，而供給不是，則政府課稅並不會造成無謂損失。
q842,8,draw_tf,繪圖是非題,9,184,184,X,假設某一必需品與某一奢侈品有相同的市場供給曲線，且無稅下的均衡價格 一樣。如果政府對這兩種商品課相同的單位稅額，則必需品市場的無謂損失 大過奢侈品市場的。
q843,8,draw_tf,繪圖是非題,10,185,185,O,在其他條件不變下，薪資稅所造成的無謂損失，隨勞動供給彈性的增加而增 加。
q844,8,draw_tf,繪圖是非題,11,185,185,X,政府稅收金額隨單位稅額提高而增加。
q845,8,draw_tf,繪圖是非題,12,186,186,X,當單位稅額不斷提高時，稅收金額與無謂損失呈同向變動。
q846,8,draw_tf,繪圖是非題,13,186,186,X,當政府降低單位稅額時，稅收金額一定會減少。
q847,8,draw_tf,繪圖是非題,14,187,187,X,當政府提高單位稅額時，稅收金額一定會增加。
q848,8,draw_tf,繪圖是非題,15,187,188,O,假設商品 X 與 Y 有相同的市場供給曲線，且無稅下的均衡價格一樣，同時， 商品 X 的需求是完全有彈性的。在此情況下，商品 X 的拉弗曲線位於商品 Y 的之下。
